order_date,sku_id,order_quantity
2020-02-04,1798AA,6.372920915324926
2020-04-03,1767CA,1.6251704885169216
2020-06-12,1766CA,5.4925384626660625
2020-03-16,1764AA,4.079993889168177
2020-05-13,1745BA,2.971842044648407
2020-03-22,1741BA,1.2913678640585877
2019-12-28,1712AA,7.698353090663524
2019-08-30,1698CA,5.579803202562113
2020-01-14,1688CA,8.592193707071704
2020-02-17,1681CA,30.545946068369418
2019-09-26,1678CA,7.5691505706240205
2019-12-15,1672AA,8.428277758842917
2020-06-02,1584BA,0.1282170690019213
2020-05-30,1582CA,2.254435862839217
2019-11-24,1571AA,6.268471113822554
2020-03-09,1488CA,3.7084913733884917
2020-05-08,1468AA,9.8759569374831
2019-12-05,1434BA,4.313974070404065
2019-09-19,1420CA,2.66800601997791
2019-10-12,1403CA,0.5731760790141871
2020-04-17,1390BA,2.123469362419741
2020-03-01,1374CA,9.752940731467275
2020-06-12,1373BA,4.77593052544293
2019-11-10,1367CA,0.8931710487775677
2019-10-20,1326AA,8.036788132756744
2019-09-26,1325AA,9.09664760295146
2019-09-16,1321BA,3.707387064883725
2020-06-06,1317BA,6.986718952750014
2019-12-07,1315BA,1.9714751727714497
2020-03-21,1308BA,7.811662754938635
2020-02-19,1296CA,1.6087820102278783
2020-02-27,1295CA,0.8044859959013875
2020-04-04,1283CA,0.13956618281926958
2020-01-24,1281BA,0.7822567580571375
2020-03-07,1244AA,1565.6082543076768
2020-05-06,1206BA,38.07488509314942
2020-02-26,1196AA,0.40193643259816114
2019-11-04,3271CA,1.3098756924820014
2020-01-07,3264CA,7.800414004303065
2020-03-21,3249CA,8.659996997925045
2019-10-21,3239AA,3.9230173552579295
2020-05-29,3205AA,0.930136786781143
2020-03-12,3180BA,3.75595647973285
2020-02-26,3178CA,0.8433309078585618
2019-09-20,3271CA,0.9403589283777489
2020-02-21,3264CA,0.2505550982461646
2020-06-09,3249CA,0.8242413554649397
2020-03-01,3239AA,5.315648301259975
2020-02-13,3205AA,0.8802958380391734
2019-12-27,3180BA,8.059584081421237
2019-11-08,3178CA,1.0997964717804836
2019-12-07,3126BA,8.25460477302024
2019-10-10,3098AA,8.712286679684647
2019-09-17,3075BA,1.890548392122818
2020-01-11,3038BA,1.0943212712397892
2019-09-23,3016BA,1.9610275368950754
2019-10-24,3007CA,1.0042108723452707
2020-04-01,3006CA,6.789566022855171
2020-05-16,2573CA,46.81595932835745
2019-09-10,2565CA,134.47698004275634
2020-01-28,2548CA,4.192298521315082
2019-09-15,2539AA,6.9986909161130795
2019-10-16,2528CA,147.08603745386895
2020-02-13,2473CA,1765.4346477241381
2020-04-11,2458CA,1547.7041053883997
2020-04-05,2449CA,0.33247599512023496
2020-04-27,2422BA,576.2876313209871
2019-11-14,2418CA,1564.482804152668
2020-03-02,2391CA,15564.025385531266
2020-04-24,2371CA,1788.4595744185542
2020-05-16,2365AA,6.78784700732792
2020-02-07,2336BA,174.4297903847954
2019-10-26,2267CA,5.531449233439677
2019-12-08,2143AA,7.946530402112741
2019-10-30,2117BA,23.200114987816676
2019-10-18,2096AA,9.631908273905237
2019-10-19,1947CA,7.058133952456412
2019-12-28,1902BA,5.017797902040497
2019-12-13,1876AA,2.016025313731119
2019-11-07,1857AA,6.98037709157323
2020-06-01,1851CA,7.333011160585866
2019-11-24,1842BA,0.23853623819873135
2020-02-05,1830AA,1.7056467368901862
2019-11-19,1827AA,8.331442946035708
2020-03-12,1826AA,4.961854719760913
2019-10-05,1819AA,3.401770122236445
2020-01-17,1811CA,1.7764921266356315
2019-12-03,1801AA,2.2641977067119887
2020-02-02,1798AA,1.260822041784233
2020-03-25,1767CA,8.901654677516653
2019-11-20,1766CA,9.758558357593003
2020-03-06,1764AA,1.3788641729628406
2020-02-03,1745BA,1.1601485157689795
2020-05-20,1741BA,2.8914174785788345
2019-11-15,1712AA,7.545173471167363
2020-01-23,1698CA,5.829412014467129
2020-03-31,1688CA,5.727801617123827
2019-09-25,1681CA,2.1166480650182904
2019-11-27,1678CA,8.426390431114822
2020-03-11,1672AA,1.0684718655398384
2019-11-26,1584BA,0.45159074965651
2019-12-27,1582CA,2.4110165036963376
2020-02-24,1571AA,3.675404931593293
2019-11-16,1488CA,6.372591466846402
2019-09-10,1468AA,1.9522687654586945
2019-11-26,1434BA,7.21090568922322
2020-02-04,1420CA,9.240494351128755
2020-04-18,1403CA,1.5303205571516314
2020-05-04,1390BA,3.766850685253119
2019-11-19,1374CA,2.7127562586578877
2019-10-30,1373BA,8.238387253842792
2019-12-31,1367CA,0.2480253512773847
2019-11-05,1326AA,9.822778461743273
2020-04-22,1325AA,1.0965012277096164
2019-10-24,1321BA,8.470468898374696
2020-02-04,1317BA,2.4508845388623057
2020-05-29,1315BA,6.434541693796301
2020-06-01,1308BA,8.032867311110364
2019-10-18,1296CA,3.220430910699964
2020-06-07,1295CA,0.8583889128004165
2019-10-19,1283CA,0.6749119101049142
2019-11-08,1281BA,1.209864247126076
2019-12-14,1244AA,558.277629384904
2019-09-22,1206BA,66.5350297674407
2019-10-25,1196AA,0.40977059845323405
2020-01-30,3271CA,1.220518797224847
2020-01-17,3264CA,0.013153628271332929
2020-04-16,3249CA,8.59980149214106
2019-09-01,3239AA,0.7857030800212683
2020-03-10,3205AA,0.16290288747256554
2020-01-03,3180BA,6.352802954587809
2020-05-09,3178CA,0.4940508682877459
2020-02-13,3271CA,1.2690769013565566
2019-11-08,3264CA,6.1963534842152015
2020-03-28,3249CA,3.1795544036587673
2019-09-08,3239AA,1.5593787242176638
2020-04-26,3205AA,0.9020922595550978
2019-09-19,3180BA,0.047315083932701896
2020-03-29,3178CA,0.17222408930487074
2020-01-28,3126BA,5.144327748773678
2019-11-18,3098AA,5.771272898214938
2020-05-27,3075BA,10.616267063096785
2020-01-08,3038BA,0.497038306929165
2020-01-13,3016BA,0.48612650983769407
2019-09-19,3007CA,1.706036482560227
2020-04-10,3006CA,7.808561875092753
2019-11-29,2573CA,20.607998787418943
2019-10-01,2565CA,79.20025184072686
2019-12-03,2548CA,8.605985301843273
2020-04-02,2539AA,0.7980470350386992
2020-02-06,2528CA,1779.6519549346556
2019-10-16,2473CA,11594.015245641698
2019-10-16,2458CA,2720.9737378062696
2019-11-07,2449CA,2.941236259405098
2019-08-18,2422BA,2130.3456842732917
2020-05-06,2418CA,14238.64932777282
2020-04-14,2391CA,4884.402442795475
2020-01-12,2371CA,7434.671784010337
2019-08-21,2365AA,4.964318937779227
2019-09-14,2336BA,62.90093292090695
2020-01-07,2267CA,9.224378858744464
2020-02-01,2143AA,5.146226160189432
2020-06-06,2117BA,5.798293267901174
2020-04-29,2096AA,7.098003242589507
2020-05-08,1947CA,6.888839327324563
2020-01-08,1902BA,9.793536501493875
2019-09-09,1876AA,1.7409523803756402
2019-12-13,1857AA,4.900160128125562
2020-05-12,1851CA,8.313071304732789
2020-05-25,1842BA,1.7996539463956442
2020-01-05,1830AA,0.7587178598027156
2019-12-26,1827AA,5.545087523647286
2020-02-11,1826AA,7.807180489181019
2020-05-27,1819AA,2.6031470902202134
2019-11-12,1811CA,9.682883027691734
2019-12-31,1801AA,14.612041257148334
2020-02-25,1798AA,1.5962991870995014
2019-10-24,1767CA,9.047583556738081
2020-02-23,1766CA,6.231551981331094
2020-04-15,1764AA,4.521810765230993
2019-11-17,1745BA,1.4936995568197236
2019-11-14,1741BA,1.072643293793348
2020-03-10,1712AA,0.7489207519216834
2020-04-26,1698CA,2.903205192086432
2019-12-02,1688CA,1.986188649981423
2019-11-27,1681CA,0.9820777718911168
2020-06-03,1678CA,4.171393140187773
2019-10-24,1672AA,0.4384739693294215
2019-08-19,1584BA,0.477640620113982
2020-01-18,1582CA,1.0696605592872939
2019-10-10,1571AA,0.29913093734919416
2019-09-14,1488CA,8.36117133850999
2020-01-21,1468AA,8.630820627265022
2020-03-17,1434BA,5.46439766304267
2019-12-30,1420CA,0.5425338062918372
2020-03-11,1403CA,2.420173299399152
2019-08-23,1390BA,2.3819092688205936
2019-09-11,1374CA,1.7175565659722236
2020-03-03,1373BA,1.2417250531174318
2020-01-01,1367CA,1.2964379768549854
2020-02-28,1326AA,4.532725968880433
2019-10-29,1325AA,4.171888716000236
2019-12-15,1321BA,6.815692680595513
2020-05-18,1317BA,0.43823805243583647
2020-02-21,1315BA,9.116926464661303
2019-11-20,1308BA,2.3444738268655962
2019-10-09,1296CA,8.106959172695984
2020-02-11,1295CA,0.5355420190204144
2020-05-06,1283CA,0.27834843211130267
2020-05-25,1281BA,0.21733350604161214
2020-02-26,1244AA,6413.954218782734
2020-02-01,1206BA,20.494812638369332
2019-11-12,1196AA,7.444488960533652
2019-09-06,3271CA,0.9649102395755408
2020-02-24,3264CA,4.5381132590426745
2019-09-20,3249CA,4.128696335715065
2019-12-20,3239AA,5.396093265478026
2020-03-29,3205AA,0.9642597045559881
2019-10-25,3180BA,4.384210868084512
2019-08-31,3178CA,1.1245193907725228
2020-01-09,3271CA,1.0078786189549729
2020-05-04,3264CA,5.75904742075941
2019-12-30,3249CA,8.66660587287188
2019-08-26,3239AA,2.1588139554594896
2019-09-22,3205AA,0.6549335131907547
2019-12-02,3180BA,2.857058239010557
2020-03-04,3178CA,1.045778505610678
2020-03-21,3126BA,3.0259038721797396
2020-01-01,3098AA,8.284086387962367
2019-12-02,3075BA,16.539566700249864
2019-11-11,3038BA,0.40437276608515155
2020-01-15,3016BA,0.681267887509581
2020-01-08,3007CA,0.5387548077874236
2019-10-14,3006CA,8.76455088332939
2019-09-02,2573CA,22.44498805761845
2020-01-04,2565CA,55.123690284856195
2020-03-26,2548CA,8.178223010204022
2020-01-03,2539AA,3.258159183375379
2019-12-13,2528CA,484.4570025547872
2020-04-12,2473CA,7313.575540498764
2019-09-03,2458CA,127.28177425407426
2019-09-26,2449CA,3.253826875823872
2020-02-23,2422BA,889.942305488174
2020-04-20,2418CA,4259.425612578166
2020-02-25,2391CA,25246.955851862782
2019-09-29,2371CA,1564.2986580686497
2019-12-16,2365AA,6.437026847083156
2020-01-08,2336BA,141.0356984083422
2019-11-21,2267CA,1.4749096901825975
2019-12-11,2143AA,7.978166427122203
2019-10-02,2117BA,12.739913712775696
2020-04-02,2096AA,1.3957850559975693
2020-05-01,1947CA,3.877319009987783
2020-01-21,1902BA,1.9616545896341353
2020-04-16,1876AA,0.6100707414660274
2020-04-06,1857AA,8.495241758480041
2020-03-30,1851CA,1.4403627644986694
2020-02-02,1842BA,0.9692287342353859
2020-02-22,1830AA,8.541189357746244
2019-11-30,1827AA,4.9662834277093095
2019-12-01,1826AA,0.3186807650883672
2019-09-12,1819AA,4.971075708233413
2020-03-08,1811CA,3.8622635507110745
2019-09-15,1801AA,0.24211925660400369
2019-12-12,1798AA,2.381762875305633
2020-02-19,1767CA,5.911343742751062
2019-11-08,1766CA,3.8731800537580985
2020-02-21,1764AA,6.372081123068691
2019-12-11,1745BA,0.008042161255962244
2019-08-21,1741BA,0.48828112945642116
2020-05-21,1712AA,3.136115430632521
2020-01-18,1698CA,9.848227883076238
2019-09-01,1688CA,5.875759608466313
2020-05-21,1681CA,3.985117657712765
2019-09-07,1678CA,1.369840679943879
2020-04-03,1672AA,5.796838785783557
2020-03-01,1584BA,1.8734548631607373
2019-12-12,1582CA,1.1967297779124035
2019-09-06,1571AA,2.6295926374866108
2020-04-21,1488CA,5.416576301150002
2019-11-02,1468AA,2.103945445438976
2020-04-28,1434BA,3.6151972140066424
2020-04-21,1420CA,5.447606060261786
2019-11-02,1403CA,2.3677375444561206
2019-09-15,1390BA,9.617118518197888
2019-08-26,1374CA,5.328384710120455
2020-04-07,1373BA,9.914895935099716
2020-05-20,1367CA,1.0249388991323056
2020-02-02,1326AA,5.597299374238034
2019-09-23,1325AA,5.468300776734375
2020-02-07,1321BA,9.04803044633167
2020-01-21,1317BA,4.460003308712425
2019-10-09,1315BA,3.069779483597613
2019-09-10,1308BA,1.8257480079896138
2019-09-19,1296CA,0.48907732744474686
2020-03-29,1295CA,0.28191087085040745
2019-09-10,1283CA,0.24799548350066314
2020-04-05,1281BA,1.318757011438309
2019-10-23,1244AA,1222.7288521354574
2020-05-21,1206BA,81.72547696177433
2019-11-18,1196AA,6.458233153564908
2020-05-29,3271CA,0.33560105947981506
2020-05-19,3264CA,7.957863219226537
2019-10-31,3249CA,6.7114569079251
2019-09-04,3239AA,1.0462300986152562
2019-09-04,3205AA,0.9631952742190818
2020-03-31,3180BA,7.0800907706417116
2020-05-28,3178CA,0.46990683911982556
2019-10-25,3271CA,1.2145598091537333
2019-12-26,3264CA,0.2509055685335515
2019-12-31,3249CA,1.5500900042065724
2019-11-19,3239AA,5.631936589986175
2019-10-02,3205AA,0.40681837795528386
2020-03-05,3180BA,0.5291770032658905
2020-01-22,3178CA,0.6685485358419087
2019-09-24,3126BA,9.241585839038176
2019-08-22,3098AA,1.4205534874268737
2019-11-05,3075BA,11.542330206482513
2020-05-19,3038BA,0.8169570095169026
2019-12-04,3016BA,0.6113212270063922
2020-04-12,3007CA,2.7885850893175075
2020-01-13,3006CA,8.918496450955285
2019-12-17,2573CA,17.155014031453526
2019-09-03,2565CA,64.46318392332296
2019-11-14,2548CA,6.053538120379272
2019-09-18,2539AA,5.500515837647316
2019-09-03,2528CA,1417.4132282340909
2019-12-16,2473CA,10640.220111895254
2020-06-04,2458CA,2877.992194232769
2020-06-12,2449CA,4.936133724718104
2019-11-17,2422BA,427.8574721827568
2019-12-12,2418CA,14063.091804004982
2020-03-17,2391CA,6787.422445314405
2019-10-11,2371CA,3695.92301409165
2020-04-21,2365AA,6.176280382991112
2020-05-21,2336BA,2.2836218601719946
2019-12-29,2267CA,6.991610073662417
2020-05-23,2143AA,2.7602810598761254
2019-11-22,2117BA,26.288204322573257
2020-05-27,2096AA,0.7832275919226406
2020-04-11,1947CA,1.3394888758635737
2020-01-14,1902BA,0.43043389508588437
2020-01-08,1876AA,2.0584266223085033
2020-06-08,1857AA,9.615401347654123
2020-04-26,1851CA,1.2883424461310322
2020-04-28,1842BA,1.810232517725659
2020-06-11,1830AA,6.251813097493704
2019-08-31,1827AA,2.424087181968142
2019-12-15,1826AA,5.156084045250883
2019-10-23,1819AA,6.235740506902436
2019-11-27,1811CA,5.482869102935494
2019-10-23,1801AA,5.0748592358348885
2020-05-26,1798AA,0.1244435555185112
2019-12-07,1767CA,7.487025317711444
2020-01-20,1766CA,5.86892715111392
2020-01-19,1764AA,7.601097865525202
2020-04-30,1745BA,1.0137490335205817
2019-11-05,1741BA,0.8537107716756036
2020-01-21,1712AA,7.189716389504675
2020-01-30,1698CA,6.276746676473608
2019-11-05,1688CA,9.191001531133304
2020-05-05,1681CA,22.2073710402296
2019-10-28,1678CA,6.259539751168602
2020-05-10,1672AA,9.983412398760104
2019-09-05,1584BA,1.415798248071084
2019-08-29,1582CA,2.1595277540063287
2020-05-02,1571AA,0.9291499676996909
2020-05-09,1488CA,1.7212314938811946
2019-08-30,1468AA,7.686973717946656
2020-02-08,1434BA,1.8609606315156535
2020-05-05,1420CA,0.25069678632491765
2020-03-23,1403CA,2.447226469491731
2020-02-13,1390BA,9.447410904707542
2019-10-24,1374CA,8.88093514967506
2020-03-14,1373BA,0.8016664703074639
2020-05-31,1367CA,0.7104859042300175
2020-01-22,1326AA,5.328712380277709
2020-06-11,1325AA,4.5205511577876365
2020-04-17,1321BA,1.4335184991683425
2020-01-08,1317BA,1.7999010280161887
2020-01-16,1315BA,6.563264826804397
2020-01-11,1308BA,4.0553565052825835
2019-12-10,1296CA,3.328698914749114
2020-02-06,1295CA,0.556474901205932
2020-03-02,1283CA,0.31057390978186944
2020-04-29,1281BA,0.4415193585566153
2019-08-20,1244AA,319.7213275508875
2020-03-19,1206BA,83.09596724170754
2019-10-29,1196AA,1.3905111636806244
2020-05-07,3271CA,1.3651373676002172
2020-04-10,3264CA,6.114411850268349
2020-05-01,3249CA,5.771558365442928
2020-01-15,3239AA,9.202977164724915
2019-11-13,3205AA,0.5331323118083192
2019-12-25,3180BA,8.080229250463972
2019-12-13,3178CA,0.9682783370452527
2020-05-04,3271CA,0.4521285921454246
2019-12-25,3264CA,5.7355532606631465
2019-09-08,3249CA,5.708456018178065
2019-10-13,3239AA,9.414269019269105
2019-10-30,3205AA,0.8722180616396831
2019-10-20,3180BA,1.2138950955593109
2019-08-25,3178CA,1.0421534786828075
2019-09-21,3126BA,7.931843101398092
2019-09-01,3098AA,6.402788720057823
2019-10-14,3075BA,16.32445855439805
2020-03-04,3038BA,0.8616677664568271
2019-10-06,3016BA,0.8594438173982104
2020-05-04,3007CA,1.8613454713140212
2020-04-29,3006CA,1.7329309044378027
2019-11-21,2573CA,0.5084091270123038
2020-06-10,2565CA,145.42919911229166
2019-09-02,2548CA,1.0199272304072549
2019-11-26,2539AA,3.2168145934276513
2019-12-29,2528CA,833.8403347431564
2019-09-03,2473CA,6235.895839778645
2020-04-06,2458CA,4183.611221486299
2020-05-21,2449CA,2.8703953103576807
2020-05-26,2422BA,1647.3460707825814
2020-02-09,2418CA,5287.438916471827
2020-03-13,2391CA,14470.156919677693
2020-03-29,2371CA,10504.08490667988
2020-04-03,2365AA,1.4999642898089272
2020-04-02,2336BA,239.71050792421852
2019-11-12,2267CA,7.601252763440731
2020-01-13,2143AA,3.4320651743483674
2019-12-21,2117BA,17.45687343140575
2019-11-07,2096AA,5.78378192236717
2020-04-25,1947CA,7.22081080830328
2019-09-19,1902BA,9.240618529168144
2020-02-05,1876AA,1.318734443667243
2020-02-18,1857AA,7.709636099724828
2019-11-08,1851CA,5.523083503524029
2020-04-05,1842BA,0.7173090677547188
2019-08-22,1830AA,2.95670656297071
2019-11-13,1827AA,3.5199445110609684
2020-01-16,1826AA,7.388339587825062
2020-01-06,1819AA,8.881761581235866
2019-12-12,1811CA,2.5675708224861813
2020-02-01,1801AA,14.310680986056107
2019-09-13,1798AA,1.4691721685301093
2020-03-09,1767CA,1.9437502514407556
2020-05-17,1766CA,1.8265827211861863
2019-12-27,1764AA,8.681034119632123
2019-09-17,1745BA,1.5238122058303167
2020-01-10,1741BA,0.7635509070219956
2019-11-17,1712AA,0.06422248063630787
2020-01-18,1698CA,2.015984849389211
2020-03-11,1688CA,0.8549110736330967
2020-01-27,1681CA,35.95758678785975
2019-09-30,1678CA,9.678662471371206
2020-03-04,1672AA,0.18174878186774213
2019-09-24,1584BA,0.12828274615993826
2020-03-26,1582CA,1.3169516013149851
2019-08-26,1571AA,5.588786541381879
2019-11-08,1488CA,5.1525065030570625
2020-06-08,1468AA,0.24446197930065527
2019-10-12,1434BA,9.197969306503683
2019-08-20,1420CA,5.278283981239452
2020-04-20,1403CA,1.0804345373670718
2019-10-21,1390BA,6.423137038892948
2020-05-24,1374CA,2.0836625870805356
2020-02-20,1373BA,3.65209628113956
2019-11-02,1367CA,0.10960631352611493
2019-12-11,1326AA,7.765366845191187
2020-04-12,1325AA,8.54507921080862
2020-05-04,1321BA,8.07740991504481
2019-10-31,1317BA,6.344268049488301
2019-12-18,1315BA,6.889951133746347
2019-12-06,1308BA,7.501414633906926
2019-11-21,1296CA,9.049969747746145
2020-03-25,1295CA,0.7995814442112993
2019-12-11,1283CA,0.09196606349860921
2020-03-01,1281BA,0.755259998275051
2019-12-07,1244AA,4025.4591421672644
2019-09-23,1206BA,33.77783114857003
2019-08-25,1196AA,3.141450049103968
2020-03-28,3271CA,0.15365044019791668
2019-09-28,3264CA,5.90543380254032
2019-10-24,3249CA,3.800702158956816
2020-03-11,3239AA,4.788564071539142
2019-10-19,3205AA,0.5083536019494304
2020-04-26,3180BA,4.221060887473734
2020-03-30,3178CA,0.023420159939077867
2019-10-05,3271CA,0.7926940430569864
2019-10-13,3264CA,3.5922343764168008
2020-05-27,3249CA,8.071846906447968
2019-11-13,3239AA,2.4014935002857385
2019-09-07,3205AA,0.8447069870717845
2020-02-02,3180BA,9.137785917782733
2020-02-29,3178CA,0.9684610388719719
2019-09-02,3126BA,8.930064943680199
2020-02-27,3098AA,1.3453300800885932
2020-04-11,3075BA,3.8608780697376766
2020-04-14,3038BA,1.1016519474767694
2019-09-28,3016BA,1.6541990304871217
2019-12-16,3007CA,2.651672850955253
2019-12-22,3006CA,0.1436796744353097
2020-03-24,2573CA,33.19166992930184
2019-08-19,2565CA,63.21873678299325
2019-10-08,2548CA,8.412411723624519
2020-02-12,2539AA,1.4406453464847946
2019-08-22,2528CA,125.97404411100177
2019-12-12,2473CA,3881.380407976074
2020-01-21,2458CA,3792.3994151148877
2019-08-24,2449CA,6.356199272143298
2020-01-19,2422BA,223.40057226928255
2019-12-24,2418CA,12612.591585377273
2019-11-07,2391CA,30775.6277893943
2020-03-11,2371CA,6783.576700404021
2019-10-10,2365AA,6.6471911171911815
2020-04-04,2336BA,117.08208337876687
2019-11-20,2267CA,4.141047177948825
2020-05-17,2143AA,4.637935492810945
2019-12-27,2117BA,3.332551266647656
2019-12-27,2096AA,6.713944842899899
